"transaction_id","line_item_number","transaction_date","customer_id","product_id","sale_amount","sale_amount","quantity","gender","state","first_name","last_name","email_address","dob","street_address","date_created","create_source","pieces","cost","product_description","color_desc","material_desc"
2987,1,2015-12-10,443,182,1083,1083,1,F,MS,Carol,Hines,ronald32@example.net,1965-10-06,"5032 Davis Ways",2017-10-31,Store,7,348.72,bedframe,dark grey,plastic
2988,1,2018-09-09,9026,127,142,142,1,M,GA,Amy,English,diazjennifer@example.com,1983-12-02,"18131 Conway Orchard",2020-04-19,Store,2,44.72,dresser,dark grey,leather
2988,2,2018-09-09,9026,152,103,103,1,M,GA,Amy,English,diazjennifer@example.com,1983-12-02,"18131 Conway Orchard",2020-04-19,Store,2,30.52,chair,brown,metal
2988,3,2018-09-09,9026,13,917,917,1,M,GA,Amy,English,diazjennifer@example.com,1983-12-02,"18131 Conway Orchard",2020-04-19,Store,7,299.48,chair,white,plastic
2989,1,2019-01-31,2862,176,501,501,3,M,SC,Steven,Wong,crystal09@example.net,2000-01-11,"2304 Buchanan Estates",2017-01-27,Store,7,191.17,dresser,brown,fabric
2989,2,2019-01-31,2862,105,315,315,2,M,SC,Steven,Wong,crystal09@example.net,2000-01-11,"2304 Buchanan Estates",2017-01-27,Store,7,78.87,bedframe,blue,wood
2990,1,2020-02-18,5921,82,487,487,2,M,NC,Alan,Burke,xwilliams@example.com,1965-11-13,"6160 Sandra Ports Apt. 375",2021-03-13,Store,3,211.33,end table,black,plastic
2990,2,2020-02-18,5921,177,144,144,1,M,NC,Alan,Burke,xwilliams@example.com,1965-11-13,"6160 Sandra Ports Apt. 375",2021-03-13,Store,6,40.13,desk,beige,leather
2990,3,2020-02-18,5921,148,198,198,2,M,NC,Alan,Burke,xwilliams@example.com,1965-11-13,"6160 Sandra Ports Apt. 375",2021-03-13,Store,1,84.3,bedframe,beige,plastic
2990,4,2020-02-18,5921,62,100,100,1,M,NC,Alan,Burke,xwilliams@example.com,1965-11-13,"6160 Sandra Ports Apt. 375",2021-03-13,Store,2,34.58,dinette set,red,metal
2991,1,2020-03-02,9015,153,150,150,1,F,NC,Matthew,Mccoy,awu@example.com,1998-09-05,"698 Kayla Crest Suite 848",2018-05-18,Store,4,39.74,love-seat,yellow,fabric
2991,2,2020-03-02,9015,146,451,451,1,F,NC,Matthew,Mccoy,awu@example.com,1998-09-05,"698 Kayla Crest Suite 848",2018-05-18,Store,7,115.58,dresser,red,leather
2991,3,2020-03-02,9015,40,154,154,1,F,NC,Matthew,Mccoy,awu@example.com,1998-09-05,"698 Kayla Crest Suite 848",2018-05-18,Store,1,58.91,bedframe,dark grey,wood
2991,4,2020-03-02,9015,26,817,817,1,F,NC,Matthew,Mccoy,awu@example.com,1998-09-05,"698 Kayla Crest Suite 848",2018-05-18,Store,3,229.29,dresser,red,fabric
2992,1,2011-11-22,2361,99,80,80,1,M,NC,Kimberly,Johnson,jmorales@example.org,1986-03-30,"9283 Carter Fords",2020-12-11,Store,3,22.97,chair,grey,plastic
2992,2,2011-11-22,2361,164,199,199,1,M,NC,Kimberly,Johnson,jmorales@example.org,1986-03-30,"9283 Carter Fords",2020-12-11,Store,2,60.31,bookcase,grey,metal
2993,1,2022-04-13,676,30,171,171,1,F,FL,Crystal,Barton,mmedina@example.com,1973-09-20,"6567 Breanna Corner",2016-12-30,Store,3,48.22,chest,red,plastic
2993,2,2022-04-13,676,123,423,423,3,F,FL,Crystal,Barton,mmedina@example.com,1973-09-20,"6567 Breanna Corner",2016-12-30,Store,5,120.67,sofa,green,wood
2993,3,2022-04-13,676,5,393,393,1,F,FL,Crystal,Barton,mmedina@example.com,1973-09-20,"6567 Breanna Corner",2016-12-30,Store,5,247.64,love-seat,blue,metal
2993,4,2022-04-13,676,118,51,51,1,F,FL,Crystal,Barton,mmedina@example.com,1973-09-20,"6567 Breanna Corner",2016-12-30,Store,1,33.05,desk chair,white,wood
2994,1,2022-11-16,1100,94,323,323,1,M,NC,Traci,Thomas,dylan06@example.org,1969-05-12,"932 Spencer Greens",2021-07-15,Store,4,147.43,bookcase,green,metal
2994,2,2022-11-16,1100,193,140,140,1,M,NC,Traci,Thomas,dylan06@example.org,1969-05-12,"932 Spencer Greens",2021-07-15,Store,6,51.1,bookcase,yellow,plastic
2995,1,2019-03-26,4026,33,221,221,3,M,SC,Jessica,Dean,nicholas15@example.net,1999-03-24,"9730 Melissa Crossroad",2012-06-03,Web,4,57.83,chest,white,wood
2995,2,2019-03-26,4026,24,238,238,2,M,SC,Jessica,Dean,nicholas15@example.net,1999-03-24,"9730 Melissa Crossroad",2012-06-03,Web,6,89.75,chest,white,wood
2995,3,2019-03-26,4026,66,197,197,1,M,SC,Jessica,Dean,nicholas15@example.net,1999-03-24,"9730 Melissa Crossroad",2012-06-03,Web,3,52.37,dresser,green,fabric
2995,4,2019-03-26,4026,120,76,76,1,M,SC,Jessica,Dean,nicholas15@example.net,1999-03-24,"9730 Melissa Crossroad",2012-06-03,Web,7,35.72,bookcase,black,metal
2996,1,2020-07-18,6197,189,372,372,1,M,SC,John,Ware,richardsonlauren@example.net,1994-05-23,"085 Moore Grove Suite 980",2021-03-24,Store,2,94.87,love-seat,red,leather
2996,2,2020-07-18,6197,158,56,56,1,M,SC,John,Ware,richardsonlauren@example.net,1994-05-23,"085 Moore Grove Suite 980",2021-03-24,Store,4,14.69,coffee table,grey,wood
2996,3,2020-07-18,6197,76,260,260,1,M,SC,John,Ware,richardsonlauren@example.net,1994-05-23,"085 Moore Grove Suite 980",2021-03-24,Store,6,111.29,end table,brown,wood
2996,4,2020-07-18,6197,174,564,564,1,M,SC,John,Ware,richardsonlauren@example.net,1994-05-23,"085 Moore Grove Suite 980",2021-03-24,Store,1,145.86,chair,black,leather
2997,1,2018-05-19,7800,127,78,78,2,M,TN,Michelle,Brooks,rroberson@example.com,1979-03-17,"07636 Ann Parkways Apt. 218",2015-08-23,Store,2,44.72,dresser,dark grey,leather
2998,1,2020-10-15,4716,47,381,381,2,M,NC,Richard,Robinson,julie65@example.org,1986-01-23,"453 Chan Forges",2012-09-23,Web,2,118.93,coffee table,beige,fabric
2998,2,2020-10-15,4716,156,973,973,1,M,NC,Richard,Robinson,julie65@example.org,1986-01-23,"453 Chan Forges",2012-09-23,Web,6,294.68,dinette set,red,metal
2998,3,2020-10-15,4716,40,128,128,1,M,NC,Richard,Robinson,julie65@example.org,1986-01-23,"453 Chan Forges",2012-09-23,Web,1,58.91,bedframe,dark grey,wood
2998,4,2020-10-15,4716,106,759,759,1,M,NC,Richard,Robinson,julie65@example.org,1986-01-23,"453 Chan Forges",2012-09-23,Web,7,197.44,dresser,black,metal
2999,1,2014-09-20,4345,199,215,215,1,F,AL,Tammy,Perry,fisherlogan@example.com,2004-01-10,"833 Anne Forest",2012-02-14,Web,6,56.51,nightstand,beige,leather
2999,2,2014-09-20,4345,39,322,322,1,F,AL,Tammy,Perry,fisherlogan@example.com,2004-01-10,"833 Anne Forest",2012-02-14,Web,4,85.67,love-seat,brown,wood
2999,3,2014-09-20,4345,116,66,66,1,F,AL,Tammy,Perry,fisherlogan@example.com,2004-01-10,"833 Anne Forest",2012-02-14,Web,1,44.17,dresser,dark grey,wood
2999,4,2014-09-20,4345,140,708,708,1,F,AL,Tammy,Perry,fisherlogan@example.com,2004-01-10,"833 Anne Forest",2012-02-14,Web,2,320.48,mattress,blue,wood
3000,1,2017-10-19,5704,24,230,230,1,M,MS,Marissa,Kennedy,sanchezjessica@example.net,1975-05-09,"742 Horton Plains",2019-04-08,Store,6,89.75,chest,white,wood
3000,2,2017-10-19,5704,32,376,376,1,M,MS,Marissa,Kennedy,sanchezjessica@example.net,1975-05-09,"742 Horton Plains",2019-04-08,Store,3,187.56,bedframe,green,wood
3000,3,2017-10-19,5704,155,118,118,1,M,MS,Marissa,Kennedy,sanchezjessica@example.net,1975-05-09,"742 Horton Plains",2019-04-08,Store,3,78.84,coffee table,beige,wood
3000,4,2017-10-19,5704,148,299,299,1,M,MS,Marissa,Kennedy,sanchezjessica@example.net,1975-05-09,"742 Horton Plains",2019-04-08,Store,1,84.3,bedframe,beige,plastic
3001,1,2014-06-16,3325,108,431,431,1,F,NC,Eric,Gibson,patrick02@example.net,1975-08-05,"3513 Ricky Trace Apt. 207",2014-10-22,Store,6,135.87,dinette set,beige,fabric
3001,2,2014-06-16,3325,134,145,145,2,F,NC,Eric,Gibson,patrick02@example.net,1975-08-05,"3513 Ricky Trace Apt. 207",2014-10-22,Store,4,42.69,chair,grey,metal
3001,3,2014-06-16,3325,94,231,231,2,F,NC,Eric,Gibson,patrick02@example.net,1975-08-05,"3513 Ricky Trace Apt. 207",2014-10-22,Store,4,147.43,bookcase,green,metal
3001,4,2014-06-16,3325,47,319,319,2,F,NC,Eric,Gibson,patrick02@example.net,1975-08-05,"3513 Ricky Trace Apt. 207",2014-10-22,Store,2,118.93,coffee table,beige,fabric
3002,1,2014-01-07,3379,197,327,327,1,F,TN,Brian,Peters,hawkinskendra@example.com,1995-10-28,"2916 Reyes Spurs Suite 252",2013-01-15,Store,3,109.01,dresser,grey,leather
3002,2,2014-01-07,3379,181,349,349,1,F,TN,Brian,Peters,hawkinskendra@example.com,1995-10-28,"2916 Reyes Spurs Suite 252",2013-01-15,Store,3,98.04,desk chair,blue,wood
3002,3,2014-01-07,3379,69,187,187,1,F,TN,Brian,Peters,hawkinskendra@example.com,1995-10-28,"2916 Reyes Spurs Suite 252",2013-01-15,Store,5,65.98,dresser,red,fabric
3002,4,2014-01-07,3379,44,587,587,1,F,TN,Brian,Peters,hawkinskendra@example.com,1995-10-28,"2916 Reyes Spurs Suite 252",2013-01-15,Store,2,195.48,mattress,brown,metal
3003,1,2020-11-19,7012,22,996,996,1,F,GA,Dustin,West,beckjustin@example.net,1966-01-04,"106 Lee Brooks",2013-07-27,Store,5,265.46,bookcase,red,metal
3003,2,2020-11-19,7012,64,378,378,2,F,GA,Dustin,West,beckjustin@example.net,1966-01-04,"106 Lee Brooks",2013-07-27,Store,6,254.34,sofa,blue,wood
3004,1,2019-05-24,4432,90,1104,1104,1,M,TN,Gina,Brown,stephanie48@example.com,1986-05-30,"87523 Scott Canyon",2020-07-31,Store,7,294.44,sofa,black,metal
3004,2,2019-05-24,4432,65,382,382,2,M,TN,Gina,Brown,stephanie48@example.com,1986-05-30,"87523 Scott Canyon",2020-07-31,Store,6,132.52,coffee table,red,metal
3004,3,2019-05-24,4432,157,1533,1533,1,M,TN,Gina,Brown,stephanie48@example.com,1986-05-30,"87523 Scott Canyon",2020-07-31,Store,4,418.25,bookcase,grey,wood
3005,1,2020-03-04,5537,1,48,48,1,M,FL,Kelly,Serrano,nielsenjason@example.com,1990-11-09,"5402 Todd Forge",2015-06-30,Store,6,20.14,desk,dark grey,fabric
3005,2,2020-03-04,5537,42,649,649,1,M,FL,Kelly,Serrano,nielsenjason@example.com,1990-11-09,"5402 Todd Forge",2015-06-30,Store,2,173.83,sofa,grey,fabric
3006,1,2019-03-16,7777,10,15,15,1,M,NC,Nicole,Hall,jamesreeves@example.org,1966-06-22,"9843 Noah Plains",2022-03-13,Store,3,5.49,dresser,white,fabric
3006,2,2019-03-16,7777,124,2708,2708,1,M,NC,Nicole,Hall,jamesreeves@example.org,1966-06-22,"9843 Noah Plains",2022-03-13,Store,6,1179.18,dinette set,brown,leather
3006,3,2019-03-16,7777,55,161,161,1,M,NC,Nicole,Hall,jamesreeves@example.org,1966-06-22,"9843 Noah Plains",2022-03-13,Store,1,58.66,bookcase,black,leather
3006,4,2019-03-16,7777,141,278,278,1,M,NC,Nicole,Hall,jamesreeves@example.org,1966-06-22,"9843 Noah Plains",2022-03-13,Store,4,140.17,nightstand,beige,plastic
3007,1,2021-12-05,3373,200,194,194,3,F,FL,Justin,Brady,hunderwood@example.com,1992-05-08,"1423 Oneal Forges Suite 138",2013-09-26,Store,2,87.93,desk chair,black,fabric
3008,1,2021-04-16,9420,129,433,433,1,M,SC,Jamie,Russell,haledenise@example.net,1975-02-03,"6144 Robert Mountain Apt. 067",2019-02-06,Store,5,159.4,bedframe,grey,metal
3008,2,2021-04-16,9420,185,898,898,1,M,SC,Jamie,Russell,haledenise@example.net,1975-02-03,"6144 Robert Mountain Apt. 067",2019-02-06,Store,5,332.09,mattress,dark grey,fabric
3008,3,2021-04-16,9420,61,503,503,2,M,SC,Jamie,Russell,haledenise@example.net,1975-02-03,"6144 Robert Mountain Apt. 067",2019-02-06,Store,4,220.99,chair,dark grey,fabric
3008,4,2021-04-16,9420,154,36,36,2,M,SC,Jamie,Russell,haledenise@example.net,1975-02-03,"6144 Robert Mountain Apt. 067",2019-02-06,Store,7,24.71,chest,green,fabric
3009,1,2015-06-04,9446,70,132,132,2,M,SC,Tracy,Jones,benjaminmiranda@example.com,1999-07-06,"5757 Carolyn Drive Apt. 759",2014-11-13,Store,6,47.54,bookcase,brown,wood
3009,2,2015-06-04,9446,33,177,177,1,M,SC,Tracy,Jones,benjaminmiranda@example.com,1999-07-06,"5757 Carolyn Drive Apt. 759",2014-11-13,Store,4,57.83,chest,white,wood
3009,3,2015-06-04,9446,20,166,166,1,M,SC,Tracy,Jones,benjaminmiranda@example.com,1999-07-06,"5757 Carolyn Drive Apt. 759",2014-11-13,Store,2,56.08,bookcase,red,plastic
3009,4,2015-06-04,9446,168,674,674,1,M,SC,Tracy,Jones,benjaminmiranda@example.com,1999-07-06,"5757 Carolyn Drive Apt. 759",2014-11-13,Store,4,174.27,desk,grey,metal
3010,1,2021-10-12,778,95,3528,3528,2,F,AL,Ernest,Allen,samuelball@example.org,2003-06-30,"2020 Molly Summit Suite 605",2016-09-17,Store,1,1301.93,bedframe,beige,plastic
3011,1,2020-09-03,8678,3,464,464,1,M,AL,Megan,Moore,maria59@example.com,1984-08-03,"3134 Davis Causeway Suite 563",2019-09-13,Store,2,117.24,chair,beige,fabric
3011,2,2020-09-03,8678,90,486,486,2,M,AL,Megan,Moore,maria59@example.com,1984-08-03,"3134 Davis Causeway Suite 563",2019-09-13,Store,7,294.44,sofa,black,metal
3012,1,2014-03-27,4363,177,115,115,1,M,GA,Jennifer,Hodge,xwalker@example.com,1955-10-23,"05217 Rodriguez Mews",2020-11-16,Store,6,40.13,desk,beige,leather
3013,1,2021-02-10,1886,105,221,221,1,M,AL,Stephen,Daugherty,jason46@example.com,1964-03-22,"27735 Alicia Mews Suite 715",2012-10-27,Store,7,78.87,bedframe,blue,wood
3014,1,2018-01-11,2174,118,72,72,1,M,MS,Nathaniel,Newton,mgarcia@example.com,1975-01-07,"743 Timothy Viaduct",2012-03-01,Store,1,33.05,desk chair,white,wood
3014,2,2018-01-11,2174,186,453,453,1,M,MS,Nathaniel,Newton,mgarcia@example.com,1975-01-07,"743 Timothy Viaduct",2012-03-01,Store,2,153.76,love-seat,blue,metal
3014,3,2018-01-11,2174,27,371,371,1,M,MS,Nathaniel,Newton,mgarcia@example.com,1975-01-07,"743 Timothy Viaduct",2012-03-01,Store,5,92.67,bookcase,brown,fabric
3015,1,2021-12-27,8433,199,219,219,1,M,FL,Veronica,Hicks,hannabrianna@example.com,1964-01-24,"702 James Cliff Apt. 680",2011-09-08,Store,6,56.51,nightstand,beige,leather
3015,2,2021-12-27,8433,53,174,174,1,M,FL,Veronica,Hicks,hannabrianna@example.com,1964-01-24,"702 James Cliff Apt. 680",2011-09-08,Store,7,97.35,desk chair,blue,plastic
3015,3,2021-12-27,8433,55,198,198,1,M,FL,Veronica,Hicks,hannabrianna@example.com,1964-01-24,"702 James Cliff Apt. 680",2011-09-08,Store,1,58.66,bookcase,black,leather
3016,1,2021-04-06,4445,120,130,130,1,F,TN,James,White,leahsingleton@example.net,1975-05-26,"494 Glenn Walk Apt. 154",2014-12-12,Store,7,35.72,bookcase,black,metal
3017,1,2014-10-22,7440,77,1853,1853,2,F,NC,Theodore,Torres,zsawyer@example.org,1982-03-24,"853 Mccullough Trail",2011-07-18,Store,4,592.25,end table,red,plastic
3017,2,2014-10-22,7440,142,306,306,2,F,NC,Theodore,Torres,zsawyer@example.org,1982-03-24,"853 Mccullough Trail",2011-07-18,Store,3,83.93,dinette set,dark grey,leather
3017,3,2014-10-22,7440,81,335,335,2,F,NC,Theodore,Torres,zsawyer@example.org,1982-03-24,"853 Mccullough Trail",2011-07-18,Store,1,96.95,desk,black,leather
3018,1,2020-12-01,5889,184,1174,1174,1,M,SC,Adam,Navarro,strongnathan@example.org,1990-05-28,"38318 Melinda Square Suite 948",2013-05-15,Store,1,298.41,sofa,white,metal
3018,2,2020-12-01,5889,145,2003,2003,2,M,SC,Adam,Navarro,strongnathan@example.org,1990-05-28,"38318 Melinda Square Suite 948",2013-05-15,Store,5,645.71,mattress,beige,leather
3018,3,2020-12-01,5889,66,132,132,3,M,SC,Adam,Navarro,strongnathan@example.org,1990-05-28,"38318 Melinda Square Suite 948",2013-05-15,Store,3,52.37,dresser,green,fabric
3018,4,2020-12-01,5889,185,730,730,1,M,SC,Adam,Navarro,strongnathan@example.org,1990-05-28,"38318 Melinda Square Suite 948",2013-05-15,Store,5,332.09,mattress,dark grey,fabric
3019,1,2017-12-28,1949,86,1957,1957,1,M,AL,James,Anderson,mwaters@example.com,1978-01-05,"670 Gary Divide Suite 932",2013-04-20,Store,6,740.18,chair,yellow,metal
3019,2,2017-12-28,1949,43,161,161,1,M,AL,James,Anderson,mwaters@example.com,1978-01-05,"670 Gary Divide Suite 932",2013-04-20,Store,3,56.83,dinette set,black,plastic
3019,3,2017-12-28,1949,82,409,409,1,M,AL,James,Anderson,mwaters@example.com,1978-01-05,"670 Gary Divide Suite 932",2013-04-20,Store,3,211.33,end table,black,plastic
3019,4,2017-12-28,1949,53,221,221,3,M,AL,James,Anderson,mwaters@example.com,1978-01-05,"670 Gary Divide Suite 932",2013-04-20,Store,7,97.35,desk chair,blue,plastic
3020,1,2022-01-28,355,85,6762,6762,1,M,NC,Joseph,Noble,pdelgado@example.net,1998-02-06,"761 Fisher Square Suite 353",2022-06-02,Store,3,1900.81,desk,yellow,leather
3021,1,2022-05-19,5544,191,274,274,1,M,FL,Jodi,Harrington,andrewobrien@example.net,1962-07-29,"66895 King Plaza Suite 202",2016-10-25,Store,5,68.91,chest,grey,metal
3021,2,2022-05-19,5544,153,151,151,1,M,FL,Jodi,Harrington,andrewobrien@example.net,1962-07-29,"66895 King Plaza Suite 202",2016-10-25,Store,4,39.74,love-seat,yellow,fabric
3021,3,2022-05-19,5544,152,102,102,1,M,FL,Jodi,Harrington,andrewobrien@example.net,1962-07-29,"66895 King Plaza Suite 202",2016-10-25,Store,2,30.52,chair,brown,metal
3022,1,2018-08-28,8543,191,118,118,1,F,TN,Brian,Reynolds,cooperteresa@example.net,1995-06-22,"205 Jeffrey Passage",2022-06-17,Web,5,68.91,chest,grey,metal
3023,1,2022-11-30,6878,147,220,220,1,M,TN,Gary,Rivers,foxkayla@example.net,1956-04-13,"48880 Mayo Oval Suite 347",2019-01-26,Web,6,70.12,nightstand,blue,metal
3023,2,2022-11-30,6878,186,419,419,1,M,TN,Gary,Rivers,foxkayla@example.net,1956-04-13,"48880 Mayo Oval Suite 347",2019-01-26,Web,2,153.76,love-seat,blue,metal
3023,3,2022-11-30,6878,172,408,408,2,M,TN,Gary,Rivers,foxkayla@example.net,1956-04-13,"48880 Mayo Oval Suite 347",2019-01-26,Web,2,136.03,chest,red,fabric
3024,1,2017-04-03,1836,194,293,293,1,F,SC,Kimberly,Alexander,rodriguezkenneth@example.net,1992-10-18,"61539 Tammie Parks Apt. 132",2021-09-30,Store,4,92.35,bedframe,red,leather
3024,2,2017-04-03,1836,32,686,686,2,F,SC,Kimberly,Alexander,rodriguezkenneth@example.net,1992-10-18,"61539 Tammie Parks Apt. 132",2021-09-30,Store,3,187.56,bedframe,green,wood
3024,3,2017-04-03,1836,74,511,511,1,F,SC,Kimberly,Alexander,rodriguezkenneth@example.net,1992-10-18,"61539 Tammie Parks Apt. 132",2021-09-30,Store,5,160.84,coffee table,yellow,plastic
3024,4,2017-04-03,1836,160,118,118,1,F,SC,Kimberly,Alexander,rodriguezkenneth@example.net,1992-10-18,"61539 Tammie Parks Apt. 132",2021-09-30,Store,2,30.35,dinette set,yellow,leather
3025,1,2014-07-13,9322,199,215,215,1,F,FL,Louis,Shaffer,james35@example.com,1975-01-06,"41345 Charles Rapid",2020-07-15,Store,6,56.51,nightstand,beige,leather
3025,2,2014-07-13,9322,75,393,393,1,F,FL,Louis,Shaffer,james35@example.com,1975-01-06,"41345 Charles Rapid",2020-07-15,Store,3,98.85,bedframe,beige,metal
3026,1,2020-02-29,1915,50,104,104,1,F,NC,Phillip,Stevens,reginascott@example.net,1976-02-06,"34793 Mark Inlet",2016-01-30,Store,5,41.52,bookcase,yellow,leather
3026,2,2020-02-29,1915,190,254,254,1,F,NC,Phillip,Stevens,reginascott@example.net,1976-02-06,"34793 Mark Inlet",2016-01-30,Store,7,95.75,end table,green,leather
3027,1,2018-07-06,9000,200,336,336,1,M,TN,Dustin,Miranda,strongchristopher@example.com,1998-06-22,"0014 Calderon Drives Apt. 171",2018-08-01,Web,2,87.93,desk chair,black,fabric
3028,1,2016-05-23,5185,27,135,135,2,M,AL,Cheyenne,Mccoy,nguyenjason@example.net,1999-09-17,"2443 Gonzales Way",2014-10-12,Store,5,92.67,bookcase,brown,fabric
3028,2,2016-05-23,5185,92,620,620,1,M,AL,Cheyenne,Mccoy,nguyenjason@example.net,1999-09-17,"2443 Gonzales Way",2014-10-12,Store,4,345.03,nightstand,black,leather
3028,3,2016-05-23,5185,6,155,155,2,M,AL,Cheyenne,Mccoy,nguyenjason@example.net,1999-09-17,"2443 Gonzales Way",2014-10-12,Store,6,65.87,end table,brown,plastic
3029,1,2017-07-08,5248,4,451,451,2,F,FL,Kyle,Mcintosh,rbyrd@example.com,1999-07-21,"7148 Michael Place",2014-06-22,Store,2,135.77,bookcase,black,leather
3030,1,2014-05-12,8748,189,183,183,1,F,TN,Kristine,White,zunigaemily@example.com,1968-08-28,"20566 Kevin Pine",2013-10-27,Store,2,94.87,love-seat,red,leather
3031,1,2014-09-11,6622,91,208,208,1,F,GA,Elizabeth,Weaver,mariomorgan@example.com,2003-08-03,"81037 Alexandria Isle",2017-03-15,Store,4,56.13,bookcase,green,fabric
3031,2,2014-09-11,6622,87,24,24,1,F,GA,Elizabeth,Weaver,mariomorgan@example.com,2003-08-03,"81037 Alexandria Isle",2017-03-15,Store,2,14.36,end table,blue,plastic
3031,3,2014-09-11,6622,191,151,151,1,F,GA,Elizabeth,Weaver,mariomorgan@example.com,2003-08-03,"81037 Alexandria Isle",2017-03-15,Store,5,68.91,chest,grey,metal
3032,1,2022-07-12,3109,78,23,23,1,M,AL,Jennifer,Larson,bcole@example.net,1987-10-24,"219 Taylor Club",2013-03-16,Store,2,12.65,bedframe,brown,metal
3032,2,2022-07-12,3109,188,472,472,1,M,AL,Jennifer,Larson,bcole@example.net,1987-10-24,"219 Taylor Club",2013-03-16,Store,2,244.1,bedframe,green,plastic
3032,3,2022-07-12,3109,185,952,952,3,M,AL,Jennifer,Larson,bcole@example.net,1987-10-24,"219 Taylor Club",2013-03-16,Store,5,332.09,mattress,dark grey,fabric
3033,1,2011-01-02,9575,88,1821,1821,1,M,MS,Timothy,Brown,brandon57@example.com,1985-02-19,"92234 Paul Streets",2013-06-13,Store,6,484.8,sofa,white,fabric
3034,1,2018-10-10,9904,153,148,148,1,F,FL,Barbara,Chen,ulucas@example.org,1957-02-01,"9356 Matthew Island Apt. 212",2019-08-28,Store,4,39.74,love-seat,yellow,fabric
3034,2,2018-10-10,9904,125,35,35,1,F,FL,Barbara,Chen,ulucas@example.org,1957-02-01,"9356 Matthew Island Apt. 212",2019-08-28,Store,3,12.49,nightstand,yellow,metal
3035,1,2020-03-30,8308,182,952,952,1,F,MS,Richard,Armstrong,johnsmith@example.net,1962-12-13,"51470 Elliott Courts Apt. 411",2014-08-03,Store,7,348.72,bedframe,dark grey,plastic
3036,1,2018-09-25,7161,156,1053,1053,1,F,AL,Kevin,Williams,deborah18@example.com,2001-09-04,"0271 John Stream",2021-03-09,Web,6,294.68,dinette set,red,metal
3036,2,2018-09-25,7161,77,936,936,2,F,AL,Kevin,Williams,deborah18@example.com,2001-09-04,"0271 John Stream",2021-03-09,Web,4,592.25,end table,red,plastic
3036,3,2018-09-25,7161,150,70,70,1,F,AL,Kevin,Williams,deborah18@example.com,2001-09-04,"0271 John Stream",2021-03-09,Web,2,44.23,nightstand,green,fabric
3037,1,2016-11-11,9317,87,51,51,2,M,TN,Dawn,Erickson,qwagner@example.net,1990-12-28,"47914 David Key",2017-02-17,Store,2,14.36,end table,blue,plastic
3038,1,2018-04-24,7659,191,110,110,1,F,MS,James,Villanueva,nlong@example.org,1955-10-12,"4421 Preston Stream Suite 408",2014-03-11,Store,5,68.91,chest,grey,metal
3038,2,2018-04-24,7659,192,239,239,1,F,MS,James,Villanueva,nlong@example.org,1955-10-12,"4421 Preston Stream Suite 408",2014-03-11,Store,5,135.09,mattress,dark grey,metal
3039,1,2021-09-03,1176,160,121,121,1,F,TN,Amanda,Sims,howejulie@example.com,1963-02-01,"39700 Roberts Cliff",2017-05-07,Store,2,30.35,dinette set,yellow,leather
3039,2,2021-09-03,1176,13,1190,1190,1,F,TN,Amanda,Sims,howejulie@example.com,1963-02-01,"39700 Roberts Cliff",2017-05-07,Store,7,299.48,chair,white,plastic
